longitude,latitude,coordId,dist_road,nnb
76.7021433,10.113145300000001,1,84.694419868431,62.05679084313491
76.67523990000001,10.1149073,2,12.223699622345142,17.83448987815844
76.7036355,10.1980778,3,1525.1999126370545,454.3266673133151
76.6884917,10.1296646,4,12.719119560780568,15.374283518853739
76.7545867,10.1273569,5,32.038814564163644,126.51076215669379
77.21054079999999,10.329274400000001,6,225.79867329996463,302.44746381302326
76.72513990000002,10.1395047,7,313.26117915595097,314.6324784607154
77.0686948,10.0548755,8,23.698368956145472,4.720151858319748
77.0779145,10.0541506,9,393.6145961211197,338.7924021093016
76.68658020000001,10.129080900000002,10,13.821857926591301,23.230979954270552
77.0827067,10.1515226,11,2.465334638120062,61.93164856240422
77.0538748,10.1254526,12,19.85808968588064,9.868247736450872
77.0676935,10.0564535,13,6.270042179426373,103.55844030709889
77.18338299999999,10.313948,14,32.558659170539585,796.3465977973124
76.6681042,10.9605681,15,323.6555770479786,74.3328884651795
76.7833333,10.383333300000002,16,1015.9381325934938,1346.4431991016395
76.78057199999999,10.303435,17,298.0373895330241,320.32584378722356
76.734127,10.323589,18,13.653576908731807,791.772864797222
76.8440866,10.4700881,19,99.15203495860271,81.78384346426488
76.9930887,10.3691851,20,29.281679013883245,111.0396976122888
77.37261059999999,10.3838219,21,161.9621362003105,8484.973147529354
76.7358595,11.401125599999999,22,10.164099061669065,43.2314024933977
76.8168071,11.3337252,23,31.836613421853826,171.99818582896458
76.91171999999999,10.31333,24,76.35684591217932,0.13558250191993207
76.9537354,10.329071699999998,25,17.99517345509019,0.5378607219856579
76.93759920000001,10.351512199999998,26,46.30965557690985,67.29181816320019
76.9602907,10.3303548,27,9.486092759907603,33.27908134666204
76.98263879999999,10.3570538,28,588.512037928135,593.385831699528
76.98076999999999,10.36277,29,63.43610415586585,41.31468320623635
76.9600224,10.330213699999998,30,11.48236565803831,9.70042840201868
77.5663792,10.311624499999999,31,7.290869516161584,538.0443291962696
76.6470838,11.5304937,32,125.30362879285214,4.912903905379564
76.63563609999999,11.5707034,33,147.6142468243029,401.7324047902092
76.67797929999999,11.4566882,34,20.004907434641105,340.94040697664315
76.69552829999999,11.559564199999999,35,1163.1432692017827,1351.419549825885
76.68194890000001,11.5429466,36,86.68715953597538,226.5924993400105
76.64407259999999,11.52817,37,533.2884198784943,63.256035624878166
76.71092370000001,11.418658500000001,38,21.537967360692228,75.70827663496131
76.652999,11.5391181,39,10.258338724204398,51.879861298920986
76.6507959,11.106852,40,368.9237353748718,436.08063949456874
76.6590786,11.107916000000001,41,261.1025755852564,509.24134505723845
76.4911348,10.4309549,42,2988.4266012571875,559.0874705315546
76.8520563,11.0460603,43,39.64911818608037,9.870389618751378
77.4813795,10.223875999999999,44,35.54181648375023,219.5832167427012
76.7716885,10.167531,45,31.076561314474162,224.58274508412742
77.0637596,10.0754104,46,57.56485142689592,83.30621151130558
76.69821740000002,11.058703300000001,47,38.12666939057617,363.6313597981463
76.7814946,10.4342575,48,87.39259580929998,159.78575579440567
76.77574759999999,10.3929123,49,22.46489186017912,7.270750997851882
76.93320390000001,10.3575885,50,14.51337350960372,130.27029584979869
76.7419803,11.0100286,51,4.24940099567443,116.34607118723159
76.7649078,11.101599199999999,52,880.0326800602526,515.2407629191046
76.76881309999999,11.1042101,53,454.51286653521794,515.2407629191046
76.93467559999999,11.4483121,54,15.001555264710658,1353.0157112751685
76.7355403,11.4008942,55,5.853648329921398,36.328854294045
76.7931082,11.3661738,56,86.51433971322572,137.91420510692154
76.6855724,10.1245792,57,197.1808446821072,21.4346870769607
76.684152,10.119132,58,128.76132087613348,135.4316760192307
76.6857272,10.1277277,59,29.911770578673675,25.93359442850881
76.680018,10.121967999999999,60,153.0347021197193,15.014021019568476
76.661451,10.138575,61,27.954863934472495,54.84507911094561
76.717496,10.100419,62,97.44771258211297,290.28531205142065
76.65941120000001,10.1387211,63,221.66297276210415,197.71634699231592
77.07051340000001,10.0564274,64,51.85638539784731,60.75856681017432
77.08981990000001,10.0628707,65,29.30871070414661,977.5778267234034
77.22125890000001,10.3505313,66,9.563179120319248,249.43859794446354
76.75292590000001,10.1270612,67,58.87745343468203,184.9435430996904
76.765424,10.128565,68,342.51688989124267,35.58983109854668
77.0546186,10.124584500000001,69,94.65945879160334,92.73606246676377
76.73670600000001,10.1477509,70,8.83728700056772,459.8619643387879
77.04790770000001,10.143093400000001,71,7.985792281150334,131.48943499600142
76.693839,10.135707,72,28.550940765294925,63.14708238146761
77.0599547,10.0877103,73,11.017564329644385,91.79017125152505
76.7048,10.131,74,904.0874905478556,1065.056880355589
76.42949759999999,11.1324659,75,2607.3259449468655,2334.7913627489634
76.6221231,10.538656800000002,76,4.824505311525986,7.358698319107735
76.4436007,10.510345,77,1371.5199787633617,547.1367693531282
76.4666667,10.433333300000001,78,499.78041506521487,859.94865182831
76.41666670000001,10.516666699999998,79,2624.172758307952,466.71748089464063
76.7866176,11.0925172,80,615.9886204096001,19.08837913347688
76.9766006,10.4503684,81,11.547806082041053,39.916095237668365
76.9035834,10.341089,82,7.668045417580547,19.301548582785248
76.6974556,11.5101357,83,23.923572341119055,533.450381078607
76.64707840000001,11.530435699999998,84,127.4704714691535,6.442862977862563
76.642397,11.527957,85,704.6429922360031,40.59068334132881
76.687118,11.484367,86,6.587175045052381,543.5077567562321
76.671959,11.387822,87,46.0363076683776,121.11124779624105
76.681931,11.3884522,88,514.4096201816795,324.3834403205442
76.638677,11.567402000000001,89,9.896401200607093,21.12360370232328
76.640063,11.560885,90,18.679492672017478,402.32088722160256
76.67936800000001,11.4640416,91,4.911641350594081,43.0310719276324
76.780151,11.463476,92,233.58415676073616,2615.314511490874
76.6782618,11.5464665,93,22.292262347490805,16.10081030396803
76.685935,11.391073,94,9.15323358306974,85.59428721963987
76.669113,11.427754,95,5.357467189120694,1267.1801714592928
76.653639,11.546156,96,372.0746693543577,186.20347698177673
76.710243,11.417488,97,9.83720092414007,146.673719660464
76.646704,11.539999,98,369.5984336372923,104.10917406227988
76.64201700000001,11.545714,99,689.4666482001519,267.48616319743974
76.736148,11.402523,100,20.655977649031435,40.835008707443436
77.26596590000001,10.022076400000001,101,55.7426780472661,1766.162507516533
77.1234226,10.4251832,102,5228.600907164333,5473.640329119595
76.4246321,11.0910288,103,2027.1545113404818,677.7439410772557
76.4241171,11.0849223,104,2334.9041070835656,677.7439410772557
